seed	V	E	states	duration
9f491e9bf5cf1c05	7	17	51349	720
b769c818a5fb6b8d	8	12	32502	1616
e508c97533a4d7e2	6	5	1434	24
aaf502724b15c77f	6	12	3333	24
60d82a1b1c09a862	8	10	14930	1984
cd1e6d6bdccd481b	8	9	3823	1402
cd983037ceadfb90	7	7	6221	146
cef9ce97a8f0a315	6	14	22689	96
79c66515b9153f83	6	6	8861	55
05950c2e625156ab	8	14	2132	875
534546a2852cee7b	7	8	7060	172
32871c75be9f533c	8	12	8248	917
67a7ecb364abf8f4	8	26	5898985	20620
cb8bc70a5d4549cf	8	24	62979	1239
6caffb6f788a7475	6	11	5053	43
a0d5e2a470d02191	6	12	3333	37
297b4a2e9499eac9	8	10	6520	1236
99d4bcae540e3f46	8	24	254811	8168
aee098fdfb38f3fd	8	21	69609	4997
c9fb5ef88445fd00	7	7	1619	148
b2aef17a2c25ffbc	8	20	1228	740
9bc80b66e5ab6c1b	8	20	12115	676
e820358994b8967b	6	5	2792	32
1eaeb130432b6aa4	7	20	466927	5029
f419bad93a111be4	7	6	2993	178
5c61c950be4a09c5	7	13	7450	206
56ad65f8494f02d6	7	10	3495	101
b514238226009081	6	7	1472	18
12d51b96feb8939d	8	23	124243	8137
f6f956a47b6d0884	6	14	22689	34
e9afebde9290cba7	8	11	897	479
e019ff72153ee4f5	7	11	1671	78
7e168220771a0878	8	8	6514	1021
d6550944785627a3	7	7	20035	243
20142e9699ad1f34	6	10	1704	21
31a4a3e59976870e	8	25	582135	17679
5a563fcf3f9703bd	8	23	75577	2030
94a5934d323fa0eb	6	13	14161	25
de1668dcaa26db2d	8	17	5376	927
2e474ae95bf1d6c3	6	12	16035	98
b04c05ffdd0e7e06	6	5	4714	41
1e8e54822a639637	6	8	2534	20
cc0b0ab021ac88a8	7	15	3070	74
cf9cf15552dfe8a9	8	7	6134	897
c928c56102cd0fdd	6	5	652	18
6059c7624afc7366	7	12	6932	181
eab1b6f047ff743e	6	14	22689	97
384491905a4fc248	7	14	3761	134
f7b4b69c13b26d4f	6	7	1417	17
1733e7d6c4a46299	6	14	22689	48
0db2de3b7d6cff66	7	15	16957	147
927a169fd0e0cc0a	8	23	46529	2131
7983a046fb126e68	6	9	1275	21
413a8f915265fc6a	7	17	51349	442
a6426fd60e718d96	7	11	3110	118
d4ff81e45156e485	6	5	1434	25
64c9db41ed8dd6b4	8	9	1469	786
aa05576a61497fdf	8	9	10189	1596
58f1c3d96d1c4b33	7	14	15717	188
382dda1333d9c10f	8	20	22171	9099
5c0813d93c7f6e5e	7	16	10201	140
ce578785efaa22e0	7	19	237671	565
e5e0d6e600f98e6a	8	14	3098	767
2f55fd17af5ee324	7	8	14253	286
8e7f9b297d4b7434	8	19	6186	346
08421b6eb725c38f	7	20	466927	4413
33d39b14c3874b87	7	16	16147	851
b82406d8a9edcfcc	6	9	2279	21
e99b20a1e88e1695	7	13	3486	65
7fa2f730c99b5254	8	14	2628	635
1252ff5944a8f0d1	6	8	1014	14
b4ac37615a21ad32	7	14	5251	388
b68475918a7638f6	7	9	8564	190
ce7dc57c0c6cee23	6	9	2277	24
03c1879e1e57532c	7	18	35993	1028
21ca14d6ad146f75	7	12	628	84
aac49cc979132b19	6	14	22689	31
8dea6bf97b063fbb	6	5	2792	31
cf455a04e71ff98a	7	8	1391	89
66ec389b21415f9e	7	6	19363	292
83684e86dc57d8b5	7	8	7001	161
067368d66c0259c5	8	7	12058	1333
7723bf4a3b3a2d7c	6	8	2534	25
9f1d743390fca1c9	6	14	22689	48
2c6da3cff2857afe	7	7	2949	144
e67417cc85c04522	8	22	29135	4060
55f4661ee8e8c0b9	7	9	11532	278
9939acc8ce1935d0	6	13	5299	26
809696e23abf92c4	7	8	1232	94
4ec62132a843c77e	8	26	1293343	15731
4252587e4f17590b	7	8	3606	166
dee9f29826c79eb9	7	6	2993	143
ec24287c432eec32	7	8	3354	128
67e992288f50ac09	6	12	3333	22
19b068dfb2a94cc0	8	22	223615	9529
2935ef93833068b4	7	8	3354	153
9f07f9e58d315d27	7	20	466927	4408
661e54e10a355d07	7	11	3030	104
ee09031c6b364209	8	26	1293343	19603
722423a17cafae81	8	8	18495	1566
69d5b0d271428926	8	15	7939	787
a513b09f4b152179	8	17	5584	1229
9a69cbcbc5e0b6e6	6	6	1072	19
fd6681fe342aa520	6	12	5369	27
eec3c39bb1b2e47e	7	12	1942	87
65472becb20e67fd	7	11	1290	136
69404e23d49474f6	8	27	13370769	52577
6fdde44fe1faaa1d	7	11	2230	202
4648c0010b4951fa	7	14	6970	134
24389923eeba1735	7	8	1232	148
8f1e2f96d11664fe	8	27	13370769	52522
742dbdf8fd711463	7	20	466927	4425
065a7d8ba466f4fd	6	12	5369	34
24e15f88fd0961ba	8	23	214417	2755
7c9552dcec92d2ea	6	8	2142	19
bf3911c67a9a8836	8	15	1	370
7e55e1c4775c9a21	6	11	2199	21
e26799f8f5c065b2	7	17	19187	152
71edbf07977bcbc5	6	5	1332	28
83e7b6e63394e353	8	24	520843	19817
64bbf0d4ca920a7e	8	23	23695	1026
2b6bf67ccc57a552	8	27	13370769	43065
c950091825cd47eb	6	14	22689	223
cef611cc3e3fedbe	8	19	5141	450
5af58f7ff36b5ee5	7	19	68109	259
2aa096a87f84753a	7	17	9851	108
24670b32c084bcbb	6	11	5053	26
8ddfed9c1953e029	8	8	33591	2010
c3b140d5456d15c9	8	11	7290	1117
0f5af190f9e75850	6	11	5053	23
79e57588a77ad9e1	7	15	7993	350
fc31285b0de0101f	6	12	5369	19
17a80e5455e9bbd7	8	14	2188	754
c4758200eb812fa5	7	15	5191	143
05563101a5fe360e	8	12	15108	983
3f072db0e4758c1c	7	19	68109	1326
cbf5bdc035257b32	6	9	2279	20
d0d0f64fca7589ce	8	17	3256	342
93b8f8605a939076	6	14	22689	48
e755434e001a1df8	8	27	13370769	52552
b8a786f19a7d60e7	8	27	13370769	51385
33ea3fb9605310ab	6	11	1265	143
e8ddca234e90181c	7	8	4805	148
bbf46232e2e749b9	7	8	12245	293
30f9061e961e15d8	8	19	7118	3045
05f47149cea1a380	7	15	5191	199
5d7399dd2b2838fb	6	6	1072	20
5b441df63d0730f7	6	13	5299	25
7933fe852447a7a8	8	7	36956	2107
4ff52bf1125c5f46	8	26	5898985	178335
bd07543664390a56	6	6	1334	105
08d667c345131214	6	9	1014	18
d02e479f5c0ab8a2	7	9	2849	166
a41ceb413cc0f950	8	13	3092	595
7681e75dbaf3bcf9	7	10	3155	164
f4f90505bd915326	6	11	2199	100
3ca8720abb0d59b2	7	12	9648	183
5bad8a1dcdd8ab4e	7	8	2385	173
b56dcc76a160850a	7	9	1438	91
6d08b476f8dec77b	7	18	57923	1549
a2c6f9b55f4e8179	7	16	53872	258
6caffd22f969ccd8	8	9	968	614
2369913741d3c684	8	25	919841	22204
f1009cbcfa65cef9	8	16	2440	2751
fdff1345729bf942	7	15	4523	362
3a55dd984d37d6b7	7	11	6357	153
d07908a7326d5b99	8	9	7483	974
6aa6a12718a33fe9	6	8	842	16
5d95f3dec925020d	6	12	5369	31
9a2aaff4e863a57f	6	7	476	16
102b0e8a34e3241f	6	6	1433	25
98620b333814ff3c	6	5	1434	24
0a8448e2bb894568	6	10	703	18
ec54a4af20c0ec22	8	11	3304	1092
3b2dede01c016465	8	12	7722	966
99e4043baa1656bd	7	9	3204	104
a4f7f4e6120132e3	7	17	60265	1358
e6ab725769159289	8	27	13370769	52992
2ec321f0dec6d5ed	6	6	1334	151
09660d957073b901	6	10	4007	25
f040fde734ba6258	8	8	32076	1037
22c959d0972a4ebf	6	14	22689	106
c3165987d4499043	6	10	703	11
29310ea982afa70b	8	20	3143	485
aaf9e3b04bc19d70	6	11	1265	18
75367724c0b8202b	6	9	2279	20
ffd7b4b955d902af	6	6	1334	23
ba9b495c677056d6	7	13	11374	270
e97948bc0d4afbf6	6	13	14161	40
d205e28a38a3c374	6	11	2199	24
474dd513f08a2384	6	9	2373	22
a00bfa606498311a	6	5	1434	23
287b29d63a0346ad	6	12	5369	27
0d2c1796ded165cf	8	25	582135	43755
3e4551b978dc4f4a	7	6	2993	134
bc7f556a2586fed3	7	15	7993	62
d74ebbf606f4a472	8	19	5141	987
f81c571db8c9594e	8	10	5210	910
a0a98d5bb45b60ef	8	22	16935	2644
cd0909516464c8dc	7	18	35993	495
850e83c863a3c3d5	7	11	1290	141
006c4a2b8941f528	6	13	5299	29
42a8cfcca7230195	8	18	35099	1446
ca5036ed074e8784	7	12	628	70
3a6723aa29114dfd	6	5	4714	50
63d0afbda44273e7	7	8	1775	117
768921d7eff71244	8	27	13370769	52556
3ccfc6df66d49cc7	8	15	14067	1130
7c0bf9ddfc549ba7	7	16	2402	87
c5c36aa72a13a49d	8	17	73013	2620
62c5c0563e97486a	8	8	14981	973
cc7adbe87a0eecf0	7	9	22240	300
d3e970aa36253aa4	7	6	2993	173
1c9680a84757c92e	7	18	57923	468
6dfa33c1d2d0f521	7	7	7406	266
4943e43a6b6b3a28	6	8	3274	26
e53e2c7914be8341	8	9	100502	3915
73b997d26c58594b	7	6	1413	137
1134e8c80c69f51c	6	6	2521	28
68d0d3e4a8cce14e	6	6	1254	18
6494631401998f31	7	9	1042	98
0d13cc90e967a3fa	7	7	4532	146
e01afd5d17778be4	7	19	237671	732
fa15f7ba08219c6c	8	13	1	898
4226024d922b9d59	7	14	2259	86
b56963765e5f2b06	6	5	1434	25
aaba08f68c5f7710	6	11	5053	47
8bcb4570ed4d4099	7	10	7777	133
50e3527d34ed28b2	6	7	1417	18
c4cfdc4841d1df2d	7	13	3863	156
4fa0c8dc4b443d83	8	21	44203	2020
d63fe6e2a1a21139	6	6	3309	33
2099d63e251a4ca8	6	6	2521	28
95b3386bfbaff850	7	13	13045	240
9d73384ff921a42b	6	11	2199	35
1ba428a97e42db7f	8	21	3627	2699
21b21e65e30b5fb2	7	13	3863	85
cdc0ec2bb2a1ea9c	7	6	46719	506
a9b5846b713e04d7	8	20	54131	1367
419ace432e4d3241	7	8	377	89
ac38caea58436521	7	14	12587	192
e63e2821dc847c7c	7	15	1298	98
6065b802ea922357	8	22	29055	3212
bc87fe5f167d34ae	8	7	11962	929
3765488457637feb	6	10	7035	44
b9e5e4cb608b1132	7	10	1217	103
8a105beec7c7f799	8	24	62979	10184
38e8ffee2e51c41d	8	20	22551	1961
6e6f8edc025b991d	6	13	14161	24
55ea7d0553c352d0	7	18	57923	655
5aa94ba8d6a8bd71	6	7	5494	44
276b919c709bd878	8	13	2958	484
78767ae57324baa5	6	13	14161	45
b8572c8ce501d208	6	12	5369	32
1b1731f5b345b08c	8	15	1861	860
2f1becee68513c0f	8	9	19125	1683
f37e2831710cbeb4	8	8	29369	2208
e51055a612907114	8	7	20950	2275
ed663fba722ea10e	6	9	1275	22
0bfaa9dabb603698	6	13	14161	45
fa029f8c1c6ad6b2	6	10	1704	18
576651b59f64df35	7	20	466927	2086
970f798c95ae6e9a	6	7	1798	18
9acc902e6cebe344	7	8	3354	117
0affc43b8f5978a1	6	12	5369	40
f080b05e5f771fa5	7	19	237671	1447
32b6d68c38a4a16e	7	13	3414	91
b96dca29c832b988	7	15	5811	133
32dfe6a247be89f4	8	8	12064	1139
11f834b3b4b76a77	7	14	3908	167
fdbe462736ea5454	8	25	919841	61044
489671bef7b2ef43	7	18	35993	183
f4383d075f80474f	7	6	10367	309
1dcd07b108342c61	7	8	1775	133
b3cd79581e7fe10e	6	11	1265	15
ba7f639a98cde84b	7	20	466927	4314
b5b25cc94b0cb64f	8	12	16907	1856
ff0cdae64dbf11e1	8	10	665	815
d413c4b2eb61dec4	7	10	13605	249
8bde4d8b2ff2e630	8	11	1	532
b3f3799f1ba04abb	7	18	57923	1259
e1a9878f7b635796	6	14	22689	97
5ec5ca841bcfbf9c	7	14	6259	84
f47360f3b3faaf69	6	13	5299	40
34e757572c91bf5b	6	8	2142	26
d30a91396961d015	6	7	476	15
509784ff54dc899e	8	17	15684	879
433ee97521a7a664	6	14	22689	95
8e7129ee952d8817	8	26	1293343	26158
d5a8bcaf1b57833b	8	22	43745	4698
3edd208f53959bc2	8	7	19116	1204
7db838f09c6591dd	6	5	1434	24
dfd92f24d7eb05cb	8	26	1293343	20402
d34d4c6ca2770617	7	8	3400	189
c732973ff808d550	6	10	4007	21
f7d2b342f4a6eab4	7	17	34371	373
ce108f7d8a3a16a2	6	13	5299	29
f3d1b26a48edde84	8	22	29135	4651
6060c77d62104c3b	6	8	2617	31
e757453c87abb86b	8	21	158027	2355
a1b5915d27e14ef1	8	21	31435	9711
56d86ed2db4761ab	6	8	842	17
ca2c41611642e8e7	6	10	1704	22
0368063937413c9e	6	13	5299	11
901859b19cf22127	6	7	1147	19
5b9e7cab159d30a6	6	12	5369	31
75a09ed931b8f845	6	9	5631	23
5f78b49a5d50acaf	8	9	5005	913
9b394bfc30749740	6	9	1275	13
e71f52d2567325e8	8	16	5067	1246
d68207430b50cee2	6	11	1265	16
984c8fb8b3af9e3d	7	7	6715	160
f7d9113538912a54	8	21	37263	2532
43e282888846e12f	8	15	28266	3471
4f047f3524663bf7	6	12	3333	37
b4267cb444f32fa7	8	11	6461	1773
fffe246d8c1eaa84	8	22	60637	2051
5b9b04cdce46321b	7	13	4642	284
03d6ae01f719982a	8	8	33591	1601
23ee30e4c5dfb7b3	7	10	2639	148
e8fae1afba05cc57	6	9	1275	15
ee5fb711625ca634	6	13	5299	18
dee2da4f834d3e97	8	13	6678	771
8c30dcc4871ab9a4	7	6	3021	156
6a31997193dd247a	8	19	1	454
593ac180dc025469	6	8	1115	15
55c7c8bc077998ed	6	8	2142	22
72053693a070fe55	8	23	49193	8795
72f8748ddf781938	7	6	2821	134
ac67a2b95e3cb427	6	14	22689	50
fa15a0005b24544d	6	12	3333	35
d0e438782ae12171	7	14	550	91
ab7d6b50402db237	8	9	7483	1104
9c107a2a0b4939c3	7	12	1686	100
538f708e0e108f5a	8	25	582135	14645
3062c1a085a1ced2	6	11	2199	24
ba418887dfd1db8d	7	20	466927	1228
2aa2559064b65c4c	8	12	1331	977
8f2ac317c4340b55	6	7	5494	42
f7b98fb610317cd8	7	8	1776	172
86d8523f2ca05911	8	23	23695	567
b4cac9e087ef0307	8	9	34338	2291
3c5b519c2d296df2	6	6	2530	26
c3047d4dab6e396d	7	11	1114	76
8c8e3f436b802fba	7	16	4923	151
52f10c9fd324e1ec	8	27	13370769	52237
cda27e239788042d	8	10	1246	825
6a01b61784ae5e45	8	24	698307	3548
497f2491ce78588a	7	20	466927	1923
cb199ad9cfa7702f	6	10	1822	19
1b80afbd4d212323	8	15	8718	840
9eff1c858158fdb8	7	20	466927	1118
09e0b55657bfb8a3	8	21	35569	2943
0c567248cd7870c2	8	23	214417	2459
da23ef89f1fa4c22	6	10	2212	24
8115b15d6a0a2bd4	6	7	668	15
b2a64f9dbed3a21c	6	9	1275	18
c090fc565b0c48de	7	13	17347	186
0e0804da28cd450e	7	19	237671	1433
9ad6de33b5d34166	8	26	1293343	6548
d3144ef3e8491788	6	14	22689	50
e64bc52d57d0c45d	8	8	13352	976
bfcd710e92402d44	7	18	35993	481
d8faa451fa8ce4c1	8	18	12949	1025
9f02137d86958b11	8	12	2542	927
b17fd75cba2b9b24	7	15	3325	70
e2039210a8ca643c	6	13	5299	27
d9dd98265eed1e97	8	13	9311	1913
c579de98f225fe46	7	8	1232	109
e379703de58da5bd	7	20	466927	1107
18be74639c9cea4a	6	13	5299	18
14f1cb1248cf81fb	6	13	14161	44
f0bf4b177abc845f	8	12	1336	655
54a602006b043311	8	17	15676	2263
615060bbc2bd94c2	8	20	2711	605
902f722575228ec7	7	17	9851	122
ad5d7d52f42a7202	6	5	21388	94
e742ec6018513319	8	7	5798	1304
b79b7ac722c85db1	8	25	582135	22881
d2813dccfbff2cab	6	14	22689	94
162aeebfe0959be3	7	10	2111	120
9320c449cbecfdd9	8	11	14665	1392
1a2f239d30da4089	8	11	3239	1440
15973ebd22d3316d	8	19	6609	2422
882193d1085b0497	7	14	12348	155
67ed2ff3ea1b6b60	8	25	144281	2381
b3486fede439e9e2	7	20	466927	1953
a7a4f51adf1e224e	8	23	46529	9257
2b2486b2a97cf6a5	7	11	10048	118
122e610b7d11441f	8	14	1	595
2fe88f76daa411d6	6	14	22689	95
e5f3eb3ac9e4ac6a	8	12	20889	1095
e4cb1c80124f79d1	6	10	1544	17
85fa2f32407a8f6b	8	9	59866	2713
e769aa9276d8055a	8	16	4038	1929
8efd4e0474273903	6	6	272	15
4b1f7379cf2fe145	6	8	1472	19
722f504ab7c5540c	7	14	8646	195
a24178b3e7b37201	8	18	4606	1295
e21bc778931e0c65	6	9	871	13
8d4af4bf32ead8ae	7	11	3110	87
6388878c22d580ce	6	12	5369	19
258964d6285151a8	7	20	466927	1089
c401782368e9fca7	8	23	214417	3021
5db885b483c36a67	7	12	3607	83
43264a34010b5a81	6	13	5299	40
a89ab5c0e7bd06ec	7	14	4934	197
af08ce881a3e0c0a	7	16	6275	399
c42ba11c08113fcd	6	13	5299	14
e7953e21cff2d9dc	8	26	1293343	50574
c60facf1c60aedf4	7	9	1981	109
004c80bbbbfd6aa7	7	11	4199	88
7a502d076239a05f	8	22	573577	17052
f4fd1f06580f18cf	7	12	4961	189
fd8cf8b06e060abb	6	10	4007	18
4c626babf18d78aa	6	12	3333	24
61f404bd2ef7c259	7	10	2329	154
e8267c164ca2e09e	8	26	1293343	51593
3134cbf33da144a8	7	12	18224	354
afc5b9e6fd4bb342	7	9	4041	186
b9efb6c669d534ca	8	18	9322	1029
f137a5bfb3eab16a	7	10	2856	175
84da39a19294a0ff	8	23	26226	1644
d962c1645f85c405	6	13	5299	18
7b6b0846722e3eb7	7	11	2858	158
ab00305d86d0901e	8	22	121197	1715
fc7248ea745ce85d	7	19	68109	1233
e09b5e456e2a4777	7	15	11335	219
6d396ae6744e9268	8	9	32455	1386
d75ec6a9411196e6	6	6	8861	53
f24c22af7fc59fe6	6	8	2158	18
713491dc1fd779f4	6	12	3333	24
12de8666d319e3c7	7	10	5223	200
28f148b1cdf28519	6	12	1386	16
ef7919cd31392407	7	11	1702	75
47d46fc9789dbd05	8	24	109375	1436
30037f87ab45e836	8	11	2406	878
e69e11d70cd5ebd6	7	8	877	116
126f4d6ac8ca767d	8	13	58963	2960
9642f33cb1d4ec4e	6	9	2204	13
eb491081e6950f0e	6	9	1014	20
5b34f55ef6dfee9c	8	15	55529	1348
587581a3334f8518	7	17	51349	160
61276d35c2499ddc	7	16	12271	175
80932cd2fa7cfbc5	8	24	109375	4428
f13fdf22eba932b6	6	7	1021	18
4bcdb34fac38d7d4	6	8	1014	15
7c2ef0c96aca7e5e	8	22	131057	880
272d4784feb066ed	7	9	2467	88
20a4618a0d6e74ab	6	9	2204	21
7e32e71e06fcf25c	8	12	3570	1562
5b8629311bdda149	7	18	102484	594
23330f1c4d7e597e	6	5	4714	49
00afc273a34f923d	8	21	11817	1295
85d34e75d03d2346	6	12	3333	35
c47a0b58bf18eb1a	7	7	19648	421
2fac426a6dc8667b	6	7	1472	18
36ee1aa8b878eb7e	8	13	7126	1540
b9c6e45f7a5dadda	7	6	6089	172
cc486cd09ca187cc	8	26	1293343	15656
7a47355248e06704	7	8	1232	129
49b32b0d7cd3ac98	8	15	30386	1974
43ff417cc64cefd4	8	20	9533	2720
f75ed8a10a48d169	6	8	1241	14
a0b202150a880b17	6	12	5369	23
ba4aeb50b01544b1	6	11	2199	21
6aca6ceef4437fde	8	19	19737	5405
e7ca79941cc1a0ac	7	7	7406	226
f99d92d749b48af8	8	22	63859	3753
fb4a39679ed8a3f5	7	9	3615	116
4494f9490ea1b70b	7	19	68109	580
99bffcdb2fe5d333	8	7	39666	2808
45da887e05053cab	7	15	4287	102
76440b4e817631be	7	10	2630	140
e027bbb8208f233f	7	7	3118	188
11e89d6435c7feec	8	18	3821	2844
fc69ccd79a6b937c	8	25	919841	25783
a20c1e2c8af431c5	6	6	1334	33
3359e11f562ee993	7	20	466927	4303
2826bf9fef42f0bb	8	22	29135	1065
ddde94ee08908c83	7	8	3400	124
d29e4fb3e48f8e8f	7	9	7969	253
b600a3d67008e761	8	18	13648	927
693deeab1d0a329f	8	12	5408	1092
f45881f6ec1ac32b	6	7	1147	17
0f5feef809044d1b	7	15	7993	296
6a4c6d66561486c2	6	6	1433	22
d77d9fad13091c88	8	20	35529	1365
86d3c63ed7ab9f67	6	9	1275	20
dcbabb2e5bc659d7	6	12	3333	34
8b195005a9464c4f	8	15	4585	930
bae58d2dfd9c2631	8	20	17681	1247
f2a4fc3210c2477a	8	18	1	744
adf925aec850313a	8	15	7232	1259
f3cf54a6924377d9	6	13	14161	95
32bb27456f32a1ec	7	18	102484	417
e5a2f883c64ade31	8	20	11900	1255
c2d84dda0260675d	6	9	1870	28
1cff8bc12662c9d4	6	9	2277	18
7e41ac259a14febc	7	6	2821	216
c86ecda6a34703b5	8	8	48376	2699
e65a0f522be3221e	6	5	652	18
432c27cc8322721c	8	26	5898985	39851
8930e0b32b1ee501	8	23	214417	1162
217a52f2c5ceb73b	6	9	5639	103
91dbad06930cb888	6	5	4714	46
6edf6032dacda1b6	8	16	6230	823
1684553db9dfb6ab	6	14	22689	95
bf188371485be483	7	17	18231	414
d5b87f54b080b948	6	7	1021	21
24d108631bb7bead	8	10	7335	1367
c6b5f1fe8b708b61	6	5	1434	23
a2eebd5d43ec0832	8	14	1	493
40fb9fd70b888266	8	27	13370769	217763
3e333598af3b8c53	7	19	237671	1012
3cefab7342046bb0	7	13	5248	298
3277aab152f0e2df	6	9	5639	27
9cd7f4f8d8caa766	8	10	4489	873
4faf0d651c75e686	8	13	6646	715
072c6bb5cdf54bf8	7	11	836	101
df362ee7bfadbc82	8	23	75577	3551
fb57bb018c11a6e1	6	12	3333	27
877e35d2c0089cde	7	9	10515	249
f4b8fdcf675e59a3	7	7	3303	128
d78e9deb4a0c962b	8	9	5613	1089
79331d2730b3687b	7	6	19363	375
936a102162ec30ef	8	9	2161	723
2c1a849f5188a524	8	12	998	757
f67dccd0a02fb4bd	8	13	8621	940
699791061507b249	6	9	2373	13
7486c242245dacd8	6	5	1332	21
207ef8225dadc474	8	25	582135	10632
c4fb245c743732c7	8	24	254811	9439
142599e2109d77a4	8	16	1697	554
ec749d3f063075e3	6	8	2142	18
b9ba1f73ede83f3a	7	11	1546	64
a893e73d6a180a62	7	7	7192	156
9c4734fd9cb5b744	8	18	6485	667
619904b803a7318a	8	26	1293343	55832
b4f75973e248fe58	8	19	1	810
56f1e8976bf42212	6	8	5452	34
80c84649b5de3d62	8	13	21728	2466
bd4e28b9b771c322	6	14	22689	95
ea098f6c0b2b7b6a	8	20	1	255
85ce758453d2d8f2	7	11	10820	111
cd14b296df62477f	6	9	674	18
bd4ede06146c50c0	7	7	3118	121
57d1969922a7758c	8	21	5370	2136
bba49796f728e44f	6	14	22689	50
86981c42be708852	8	23	124243	2696
5e8f7bbfc1ce6d17	8	19	9295	1293
80d77abd821ac2fa	7	9	2094	169
baa71e9d78fc3eac	7	20	466927	4294
261dc85ac222e40d	7	6	3021	153
a12b476ebc12e3f2	7	19	237671	1026
99f7527d90b67a3f	8	22	60637	3112
dc4a4db9b3441837	7	20	466927	1061
0e3b0d8f5502aa3a	6	5	1332	20
50d3b954350ae7c8	7	19	237671	553
a186770a7fcb7b68	7	20	466927	4295
5f387f266f66dce5	6	6	1254	17
091205c2d8287cac	6	6	2521	34
a86d6af7ad604bfe	7	10	2639	104
e0e92860d312c63a	7	10	2890	127
eda0a6eee5e053f7	6	8	5103	35
a853b4837d94325c	6	9	5639	44
f62be28e1da1f5b0	7	7	10666	228
30a2ed7e6ea11740	8	20	7604	2283
17d3b1833707f49a	8	21	505127	3809
045b3888704c7713	6	10	6302	35
2447cbc43a06db2a	7	8	877	107
672888c70fb71094	7	14	1880	149
87e49ae34359458c	6	8	842	15
2ab3ab52c89b6c71	8	15	3713	522
6e7139e7dd5e2e97	7	10	2247	95
636f8b3c527fa194	6	9	5639	27
711ec474f16e6518	8	27	13370769	51922
c534f97c9cfe2e42	8	19	3580	1530
d41c83cb67b2a562	8	7	19878	2741
4939eaea4df4f758	8	27	13370769	224251
e48735c5bf9d5822	8	18	4569	1315
25b9060d95955264	6	7	2116	107
2c87f6d6729dce7a	8	21	4715	650
a3786cf0e09143e2	6	14	22689	48
fcee13f9f10e89d7	7	8	4784	198
99da049c09639272	7	18	11601	200
8c8371f76152f3b7	7	18	35993	155
d921b6c1844747a4	7	17	34371	506
06737599728dd323	7	17	19221	395
3d9ca61ef84aa474	8	17	1	338
314062cc2f2ba8c8	7	15	18385	320
43733b11768a5357	7	15	7993	132
0069da994975bd4c	8	14	4036	1212
be9ea1ac4698d214	8	11	11621	1290
ac7a17045514b2e8	8	27	13370769	42218
22fb200f9dffda28	7	14	3903	212
14a3ff44e3086fc4	8	14	11019	799
540ef3c47311611e	6	6	8861	53
a5aaa44835670bee	6	14	22689	93
96e8c2b13aeb8225	6	5	652	17
ae6d87c9f8285e7f	8	12	3086	1131
330f28c0843d00d0	6	6	2521	28
52126768a43db87c	8	12	25151	1698
fcd541fc366d1df7	6	6	1334	25
479072309a312385	6	6	8861	51
44c71fb2c6c8ce3d	6	14	22689	49
6cf920d27bd0ec5e	8	18	4555	694
c9b3429308e5d6df	7	16	16147	182
9c300c573c36c38b	6	9	3298	29
05dc84168955f9aa	6	8	2617	28
c3edf1a5e572e3cc	7	17	19221	969
8a9a9c6faec0a071	7	19	68109	273
f034a061dd4c4ada	6	14	22689	35
cb2c32c4d8c4dcd6	8	20	71222	9639
d1a895bc5f5e2588	8	13	45053	1500
ba65dd6a81c24cab	8	25	582135	1772
187973793932e860	7	19	68109	826
0e9ce0e1006c74ad	8	25	582135	5481
895de977c39ffb7c	7	14	7682	83
8951bc5e85072736	6	13	5299	18
09167a00a0edd09d	8	18	34288	2472
11a923f4284a944b	8	21	27933	1374
fdcd40cce58178ba	6	7	1417	18
7e3098e2d84a244c	7	9	10695	169
4f2207c6c9d26c4a	6	8	842	14
0e7a73ae58980c71	6	9	2277	23
4b1684f2ba8bd936	6	11	2199	35
c747ec89e8d85aca	6	14	22689	35
4a2af683ec9220d4	8	12	1024	470
2119910fa69f823a	6	12	3333	10
95eaafa3edba16b9	6	13	14161	34
11ac57a4ccab1879	8	13	6617	505
9b4c3163e14eddbe	6	6	584	20
7704e8e9ea9cd3f7	6	11	2199	16
428f9c783a95ed8e	8	26	1293343	19346
3498d17a675ef628	7	18	57923	425
e40633a9163e25e1	8	25	582135	4504
f1fa58d38dd5b1fa	6	5	1332	20
bd1839200e3ef40c	8	21	5370	1722
dde0ecbcbc2c99b6	7	15	7993	232
c4ce947919b43056	8	15	1	507
aa05aa168baf6997	8	15	6032	879
d2a65f4486daffdc	6	13	5299	40
19e5a2227e58e1af	7	14	3475	94
b00267ec1be28ff2	7	11	6950	193
dc3afc53582f1d06	8	17	6355	460
049cc8d1101545cb	6	6	1001	18
43ba5231ebec62df	6	10	4007	25
235158be55ed8871	8	16	1	516
e11f88e2b62d3206	6	5	652	19
e9398f56df00b583	7	8	3354	140
d3ab97027de357d4	7	19	68109	651
bd4dedac1928c8bb	8	16	947	736
5c1f4c9f254329b2	8	26	1293343	22828
29aa4545acab449f	6	14	22689	99
72adb7018ade68ce	7	8	3400	161
4e8fc2b4c6323e80	7	11	10048	184
b413950412ece50e	6	14	22689	107
aed0eb7070e16086	7	12	953	71
fed73c524e197ee2	7	10	2856	163
b2c8e1dbf9a7a22b	8	8	6800	1019
3e99fcf564f582f9	8	7	39666	2216
648f49bfe429ff3e	8	26	1293343	20490
9554ecf21fceb8ab	8	9	950	878
eb1071a05ce9bd25	6	6	1843	30
dc36f25445e6bc4c	6	14	22689	36
